model,year,price,mileage,tax,mpg,engineSize,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,Make_BMW,Make_Ford,Make_Hyundai,Make_audi,Make_skoda,Make_toyota,Make_vw
22,2015.0,7195.0,26000.0,0.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,6499.0,39592.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7120.0,17000.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6190.0,10000.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8995.0,12652.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6300.0,37267.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,9400.0,7734.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2011.0,3495.0,50000.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6800.0,25497.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7000.0,17634.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9495.0,2600.0,150.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5296.0,40607.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8300.0,14959.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8400.0,11460.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5580.0,27653.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7758.0,10610.0,0.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,5499.0,22963.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7000.0,27174.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,7000.0,41012.0,0.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7099.0,10578.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6299.0,38189.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6000.0,29914.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2013.0,4199.0,37032.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6272.0,18393.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,5790.0,37721.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,5940.0,42000.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2013.0,4970.0,39000.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,5940.0,69350.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2009.0,3470.0,44000.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,5799.0,22010.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6245.0,42158.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,6752.0,29842.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7228.0,12924.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2008.0,2999.0,33000.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8119.0,11466.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6795.0,27698.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7695.0,15628.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9990.0,1863.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5995.0,39942.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8495.0,13629.0,150.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9391.0,68.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,10995.0,179.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,10995.0,3.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8795.0,3989.0,150.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2010.0,3195.0,54000.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9790.0,3000.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,9590.0,7714.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7100.0,6425.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9790.0,3500.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8490.0,3616.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7390.0,37649.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,11995.0,2554.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9391.0,3.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7995.0,19760.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,6795.0,30407.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6990.0,7804.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7995.0,15895.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7995.0,22860.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,6000.0,21498.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,9300.0,10263.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,5800.0,39715.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7695.0,35826.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7295.0,36398.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6795.0,22595.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7700.0,23161.0,0.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8300.0,15825.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6800.0,28953.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,7200.0,24619.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,5273.0,13085.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6873.0,20816.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2013.0,4485.0,78248.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6800.0,24481.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7000.0,18378.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8000.0,12527.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,6989.0,22000.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8300.0,12691.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6600.0,23290.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7495.0,24231.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7200.0,14969.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,6700.0,22518.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,6700.0,28148.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7300.0,14521.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8973.0,10001.0,145.0,56.5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,6400.0,32765.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7300.0,15223.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7300.0,14340.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7300.0,38144.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2013.0,4325.0,25454.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8485.0,12865.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,5799.0,37972.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6500.0,20302.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2012.0,3985.0,78848.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2012.0,4395.0,38000.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,6635.0,17822.0,150.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,6400.0,33505.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7900.0,10302.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8685.0,8764.0,150.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2012.0,4285.0,15585.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8500.0,11805.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7985.0,14949.0,150.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7785.0,19459.0,150.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7800.0,19020.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7500.0,11784.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,9300.0,11933.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8500.0,8877.0,0.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7800.0,17283.0,0.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8800.0,8973.0,145.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8475.0,14152.0,150.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5975.0,36254.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8489.0,12493.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8275.0,21145.0,0.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6985.0,44696.0,0.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8675.0,15587.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9275.0,9071.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8975.0,11215.0,150.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,5475.0,31294.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6975.0,21441.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5475.0,54417.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,7995.0,32000.0,0.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6799.0,13255.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6999.0,24755.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7317.0,26640.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,10261.0,3281.0,145.0,55.4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6999.0,12689.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6478.0,30204.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5999.0,31864.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7599.0,11632.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,5699.0,21114.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6699.0,11620.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8000.0,32000.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7200.0,10707.0,150.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8461.0,41.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,10985.0,793.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,4600.0,71017.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2009.0,4050.0,28230.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5995.0,20190.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8799.0,14303.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2007.0,1991.0,119213.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8999.0,12945.0,145.0,67.3,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9499.0,8185.0,145.0,56.5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8399.0,16797.0,0.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,9650.0,5118.0,145.0,67.3,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7299.0,48238.0,0.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8950.0,9867.0,150.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8750.0,14624.0,150.0,67.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6950.0,18376.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2012.0,3950.0,55000.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6950.0,20643.0,0.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2011.0,3491.0,87125.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2011.0,2991.0,83684.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6450.0,14988.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7450.0,15000.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,10450.0,4859.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7450.0,17186.0,0.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7950.0,12780.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,10991.0,2365.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8950.0,4515.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2011.0,5995.0,43208.0,20.0,61.4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8450.0,16200.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8291.0,5081.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,7991.0,10.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,7793.0,10600.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7495.0,28000.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8495.0,7479.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9795.0,4924.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8495.0,16169.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6995.0,25000.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8995.0,1729.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8290.0,15000.0,150.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,6250.0,33150.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,8491.0,2294.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6390.0,8835.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,6599.0,15449.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2013.0,4695.0,36475.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2010.0,3500.0,42300.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7059.0,21494.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,5125.0,40630.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5999.0,19231.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,5499.0,16299.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2010.0,2795.0,70000.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8995.0,6000.0,145.0,56.5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,6495.0,14267.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,4887.0,38377.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6095.0,27239.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,6699.0,22613.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,5679.0,46934.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9995.0,10.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9490.0,687.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2010.0,2990.0,69000.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2011.0,3990.0,55000.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9990.0,15.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,6990.0,14407.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2007.0,2295.0,69492.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7995.0,21212.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2014.0,4495.0,40500.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2015.0,6750.0,33365.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,9450.0,5000.0,150.0,56.5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8500.0,40506.0,150.0,67.3,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8295.0,10183.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,12995.0,10000.0,150.0,56.5,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2017.0,7295.0,32000.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,9295.0,5716.0,150.0,67.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2017.0,7000.0,33921.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,6000.0,33857.0,145.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7500.0,13323.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9700.0,7052.0,150.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2020.0,10995.0,500.0,145.0,56.5,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2019.0,10200.0,2755.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9000.0,1255.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,10495.0,3080.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2018.0,8995.0,5699.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,8495.0,4999.0,150.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9600.0,1599.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2019.0,9490.0,20.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2016.0,7490.0,8767.0,0.0,69.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,9450.0,13825.0,145.0,67.3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2017.0,8190.0,12681.0,150.0,67.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2016.0,8990.0,18883.0,0.0,67.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2017.0,8890.0,21890.0,0.0,67.3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2017.0,8590.0,5381.0,145.0,67.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2019.0,10390.0,3000.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,9350.0,6485.0,145.0,67.3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2019.0,11000.0,3012.0,145.0,55.4,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2017.0,9495.0,23378.0,150.0,67.3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,2018.0,8491.0,8000.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,7990.0,17915.0,145.0,68.9,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2017.0,9450.0,7235.0,0.0,67.3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
